Median House Value,Median Income,House Age,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude
17.7400,3.7750,23.0,4.239583,1.125000,647.0,6.739583,33.73,-117.86
18.2100,3.7202,30.0,4.802536,1.036232,3249.0,5.885870,33.73,-117.86
18.0200,2.6385,26.0,3.676026,0.984881,2776.0,5.995680,33.73,-117.86
15.8500,2.6734,31.0,3.705230,1.033281,3289.0,5.212361,33.74,-117.87
17.2500,3.4150,52.0,4.627639,1.009597,2165.0,4.155470,33.74,-117.87
16.5600,3.4250,38.0,4.031720,1.071786,3242.0,5.412354,33.74,-117.86
15.9100,3.3125,38.0,4.531746,1.013889,2451.0,4.863095,33.73,-117.86
16.2500,2.5000,34.0,3.606400,1.008000,2984.0,4.774400,33.74,-117.86
17.7400,3.0823,33.0,3.769452,1.080692,2175.0,6.268012,33.73,-117.89
16.4100,3.7147,32.0,3.430913,0.975410,5116.0,5.990632,33.73,-117.9
16.6400,4.1000,30.0,4.576687,1.055215,1048.0,6.429448,33.73,-117.9
16.3500,3.2037,33.0,3.889643,1.008489,3232.0,5.487267,33.73,-117.88
17.0500,3.7500,36.0,5.202105,1.048421,2594.0,5.461053,33.73,-117.88
13.9200,4.0231,31.0,4.003322,0.930233,1476.0,4.903654,33.75,-117.89
15.8400,2.9167,32.0,4.501441,1.051873,2145.0,6.181556,33.74,-117.89
16.0600,3.2292,34.0,5.330303,1.069697,2083.0,6.312121,33.74,-117.89
15.9500,3.4250,28.0,4.841727,1.046763,1575.0,5.665468,33.75,-117.9
18.0400,2.2105,19.0,4.745455,1.148485,1032.0,3.127273,33.74,-117.9
16.6700,2.3783,18.0,4.262443,1.000000,1915.0,4.332579,33.74,-117.9
18.3200,2.9926,25.0,4.634490,1.046638,2946.0,3.195228,33.74,-117.91
17.9900,4.7638,26.0,4.740668,1.005894,2867.0,5.632613,33.73,-117.91
17.8500,3.9659,26.0,4.257235,1.009646,1804.0,5.800643,33.73,-117.9
11.1000,2.7535,24.0,3.218441,1.048299,5516.0,6.054885,33.74,-117.9
17.3100,4.7679,25.0,4.275132,0.862434,1066.0,5.640212,33.74,-117.9
15.1700,3.0833,24.0,2.847222,0.980159,3171.0,6.291667,33.74,-117.9
15.9000,3.7500,32.0,5.840708,1.283186,959.0,8.486726,33.74,-117.89
15.4400,4.6875,33.0,4.239726,0.952055,1217.0,8.335616,33.74,-117.89
16.3900,4.0769,32.0,5.392593,0.992593,837.0,6.200000,33.73,-117.89
15.1800,1.5026,10.0,3.326642,1.076642,2176.0,3.970803,33.75,-117.88
15.1900,3.1964,29.0,3.977901,0.961326,1045.0,5.773481,33.74,-117.88
15.9400,3.1690,16.0,3.274376,1.011338,2329.0,5.281179,33.74,-117.88
14.0300,2.8077,31.0,4.179104,1.104478,1718.0,6.410448,33.74,-117.88
15.8900,2.7632,16.0,3.305851,0.970745,1925.0,5.119681,33.74,-117.87
14.8500,2.5224,19.0,3.560630,1.011024,3545.0,5.582677,33.74,-117.88
16.3500,3.0083,25.0,3.343866,1.035316,3416.0,6.349442,33.74,-117.88
18.3300,2.2460,6.0,2.647788,1.056637,3800.0,3.362832,33.76,-117.87
14.4400,2.6561,14.0,3.076837,1.066815,6799.0,3.785635,33.75,-117.87
16.2500,2.6635,18.0,3.153846,1.153846,812.0,3.674208,33.75,-117.87
15.8000,3.5972,39.0,2.669903,0.844660,554.0,5.378641,33.75,-117.86
13.7500,1.5054,13.0,2.476480,0.907436,3356.0,5.092564,33.75,-117.86
10.2499,0.9710,12.0,3.499371,1.354717,1968.0,2.475472,33.75,-117.87
35.0000,1.7019,26.0,4.326316,1.200000,448.0,4.715789,33.75,-117.87
23.5500,3.4345,37.0,4.486486,1.016517,2354.0,3.534535,33.76,-117.88
20.5300,1.7823,17.0,4.055046,1.087156,1079.0,2.474771,33.76,-117.88
19.5400,4.5125,50.0,5.743590,0.974359,747.0,3.192308,33.75,-117.88
18.7200,2.8342,34.0,4.693750,1.051562,5477.0,8.557813,33.75,-117.88
17.6800,3.6953,26.0,3.909489,1.024818,3262.0,4.762044,33.76,-117.9
16.3000,3.7143,32.0,4.443662,1.011737,2245.0,5.269953,33.75,-117.9
17.7200,3.8056,36.0,4.651489,1.001751,2370.0,4.150613,33.76,-117.89
17.0100,3.1713,34.0,4.362916,1.036450,3117.0,4.939778,33.75,-117.89
18.7500,3.5972,26.0,5.285714,1.227405,1235.0,3.600583,33.78,-117.88
28.8800,6.9737,31.0,7.041436,0.980663,1044.0,2.883978,33.77,-117.88
23.7400,3.3472,26.0,4.338398,0.925414,1572.0,2.171271,33.78,-117.88
19.5000,4.1951,32.0,5.169978,1.258278,1445.0,3.189845,33.77,-117.89
18.9600,3.9219,35.0,4.888587,0.932065,1239.0,3.366848,33.77,-117.89
19.2700,4.8000,34.0,5.223881,1.044776,723.0,3.597015,33.76,-117.89
32.0300,8.0784,52.0,6.882192,0.975342,978.0,2.679452,33.77,-117.87
31.1300,4.1071,37.0,6.272843,1.079949,2164.0,2.746193,33.76,-117.87
24.0300,4.6111,39.0,6.388633,1.006144,1669.0,2.563748,33.77,-117.86
20.5300,4.7083,34.0,5.926692,1.054511,1679.0,3.156015,33.76,-117.86
21.8800,4.2798,14.0,3.994521,1.158904,615.0,1.684932,33.76,-117.84
20.4700,2.8828,26.0,5.290618,1.201373,1273.0,2.913043,33.76,-117.85
21.5700,5.3750,16.0,4.760000,1.020000,93.0,1.860000,33.76,-117.84
21.9400,3.6806,22.0,4.666667,0.962963,196.0,2.419753,33.76,-117.84
13.9500,4.0214,16.0,4.345274,1.155224,2164.0,2.153234,33.75,-117.84
21.3800,4.5461,33.0,5.029650,0.881402,1053.0,2.838275,33.76,-117.85
20.6500,4.3292,14.0,5.048055,1.089245,1656.0,1.894737,33.77,-117.84
23.3100,4.0397,23.0,5.154783,1.046957,3570.0,3.104348,33.77,-117.85
24.9100,3.5195,26.0,6.090909,1.056364,1314.0,2.389091,33.77,-117.84
22.9599,4.3698,26.0,5.184275,1.004914,1146.0,2.815725,33.76,-117.84
29.6400,4.9957,22.0,5.718222,1.043556,2703.0,2.402667,33.75,-117.83
23.6500,4.6161,30.0,5.950920,1.094070,1270.0,2.597137,33.75,-117.82
14.6500,2.8261,24.0,4.532995,1.060914,342.0,1.736041,33.75,-117.82
13.7800,3.0958,25.0,4.310618,1.077655,1559.0,2.470681,33.74,-117.82
21.0200,3.4152,34.0,4.691358,1.059965,1475.0,2.601411,33.75,-117.83
25.2199,5.0210,23.0,5.448598,0.990654,1574.0,2.451713,33.75,-117.81
24.7200,5.2998,30.0,6.646182,1.026071,1540.0,2.867784,33.74,-117.8
25.2800,3.5719,19.0,4.387330,1.078589,2828.0,2.267843,33.73,-117.81
21.6900,3.3047,24.0,4.306709,1.036741,1908.0,3.047923,33.74,-117.81
14.0600,3.0305,19.0,4.215933,1.022013,2334.0,2.446541,33.73,-117.81
23.4200,4.7272,23.0,5.506306,1.001802,1508.0,2.717117,33.73,-117.81
13.7000,3.8703,23.0,3.765926,1.143704,1720.0,2.548148,33.73,-117.82
22.5000,4.7039,24.0,4.447368,1.000000,482.0,2.536842,33.73,-117.82
22.3000,5.0162,27.0,4.810606,0.977273,809.0,3.064394,33.73,-117.82
18.3600,3.0381,23.0,4.019724,1.067061,4088.0,2.687705,33.74,-117.83
16.0400,3.5387,20.0,3.937201,1.090102,4853.0,3.312628,33.73,-117.83
36.6800,6.9014,27.0,7.925373,1.029851,1017.0,3.035821,33.76,-117.8
48.7200,11.0546,25.0,8.180723,1.012048,796.0,3.196787,33.76,-117.79
50.0000,13.4660,26.0,8.874233,1.058282,983.0,3.015337,33.75,-117.79
50.0000,9.3844,26.0,7.922252,1.010724,1074.0,2.879357,33.75,-117.79
28.6600,5.3903,29.0,6.451477,1.029536,1197.0,2.525316,33.75,-117.8
29.0200,6.5616,33.0,6.393805,1.002212,1300.0,2.876106,33.74,-117.8
22.7800,3.7031,25.0,5.163755,1.028384,1197.0,2.613537,33.75,-117.81
45.1300,8.5403,23.0,7.851528,0.984716,1292.0,2.820961,33.77,-117.79
43.8999,6.9014,21.0,8.379576,1.065511,1680.0,3.236994,33.77,-117.79
50.0000,11.4537,25.0,8.897638,1.027559,719.0,2.830709,33.76,-117.78
48.1500,10.1714,6.0,8.305344,1.088210,3744.0,3.175573,33.78,-117.78
37.4000,8.2653,4.0,7.231265,1.021757,3754.0,3.024980,33.79,-117.76
50.0000,11.0124,19.0,8.291080,0.943662,1200.0,2.816901,33.76,-117.77
32.4600,7.0565,32.0,7.212500,0.940625,967.0,3.021875,33.77,-117.82
20.3200,4.1151,22.0,5.297491,1.150538,1342.0,2.405018,33.77,-117.83
28.5400,4.2750,26.0,6.028117,1.042787,2249.0,2.749389,33.77,-117.83
28.7800,6.5308,27.0,7.209821,1.002232,1193.0,2.662946,33.76,-117.82
35.9200,7.1882,27.0,7.582353,0.923529,976.0,2.870588,33.77,-117.82
26.5600,6.2944,33.0,6.815725,1.051597,1229.0,3.019656,33.76,-117.82
28.1800,5.5654,32.0,6.356037,1.049536,835.0,2.585139,33.76,-117.81
34.9500,8.7495,29.0,7.935766,1.032117,2046.0,2.986861,33.77,-117.8
33.4600,7.2392,31.0,7.281890,0.982677,1852.0,2.916535,33.77,-117.81
47.7100,10.1570,8.0,9.180451,1.107769,2569.0,3.219298,33.83,-117.81
37.7600,8.3818,13.0,7.533066,0.979960,1496.0,2.997996,33.83,-117.83
23.1400,3.6707,23.0,5.441176,1.072549,1226.0,2.403922,33.83,-117.83
16.5600,4.0484,15.0,5.389916,1.087395,1414.0,2.376471,33.8,-117.82
21.8100,4.8541,29.0,5.549618,0.900763,724.0,2.763359,33.79,-117.83
22.2300,4.1339,26.0,4.280389,1.025932,3657.0,5.927066,33.79,-117.82
22.1000,5.8621,30.0,6.456164,1.038356,2271.0,3.110959,33.8,-117.83
19.6000,3.8681,31.0,4.977778,1.009877,1095.0,2.703704,33.8,-117.83
23.5700,5.3041,37.0,5.741597,0.966387,1378.0,2.894958,33.79,-117.84
22.0100,2.9312,25.0,4.500000,1.115217,1078.0,2.343478,33.79,-117.83
19.9600,2.3780,34.0,4.259868,0.991776,1658.0,2.726974,33.79,-117.84
22.9199,4.6125,26.0,5.965278,1.004630,1086.0,2.513889,33.78,-117.84
24.8000,4.2500,24.0,5.353436,1.103787,1656.0,2.322581,33.78,-117.84
21.1900,3.7500,23.0,5.396880,1.057192,2045.0,3.544194,33.79,-117.81
31.8500,6.5800,25.0,7.704334,0.998452,2061.0,3.190402,33.78,-117.82
27.0500,5.7934,27.0,7.250505,1.024242,1484.0,2.997980,33.78,-117.81
27.4700,5.4562,28.0,6.547445,0.973723,2048.0,2.989781,33.78,-117.82
50.0000,12.2091,20.0,8.836991,1.000000,1019.0,3.194357,33.82,-117.81
50.0000,11.1228,17.0,8.586705,1.011561,1180.0,3.410405,33.83,-117.8
50.0000,8.3637,22.0,8.938028,1.047887,1181.0,3.326761,33.82,-117.82
43.1799,8.9257,19.0,8.213542,1.015625,1404.0,3.656250,33.81,-117.81
50.0000,10.8111,22.0,8.944444,1.033951,1057.0,3.262346,33.82,-117.81
45.6900,9.9055,19.0,9.830769,1.169231,822.0,3.161538,33.81,-117.82
26.7600,5.7817,26.0,7.100218,0.993464,1354.0,2.949891,33.82,-117.83
15.0000,3.6953,23.0,4.119850,1.067416,940.0,3.520599,33.82,-117.83
22.5599,2.8403,24.0,4.256595,1.073141,2828.0,3.390887,33.81,-117.83
24.4000,5.4395,25.0,6.638404,1.002494,1247.0,3.109726,33.81,-117.82
23.4200,5.4298,28.0,6.049080,0.966258,970.0,2.975460,33.81,-117.83
23.6700,6.0705,30.0,6.627566,1.011730,1182.0,3.466276,33.81,-117.82
20.0000,3.4234,46.0,5.494048,1.139881,867.0,2.580357,33.79,-117.85
23.6800,3.6827,52.0,5.758904,1.104110,898.0,2.460274,33.79,-117.85
14.6400,3.1791,31.0,3.712329,0.971549,2660.0,2.802950,33.79,-117.86
21.1000,3.8929,52.0,4.730120,1.036145,1197.0,2.884337,33.79,-117.85
21.2100,3.3939,23.0,3.740610,1.021127,1977.0,2.320423,33.78,-117.85
21.5000,3.1250,25.0,4.156151,1.041009,1710.0,2.697161,33.78,-117.86
22.5000,4.5750,16.0,4.690987,1.096567,908.0,1.948498,33.77,-117.85
23.6400,2.4688,40.0,3.647230,0.979592,729.0,2.125364,33.79,-117.85
18.7500,3.8929,34.0,4.441038,0.962264,1227.0,2.893868,33.79,-117.86
17.8800,2.6959,21.0,3.757618,1.012465,1952.0,2.703601,33.78,-117.86
16.8500,4.3038,21.0,5.034413,1.159919,1515.0,3.066802,33.78,-117.87
17.3500,4.7208,19.0,4.719799,0.951342,1334.0,2.238255,33.78,-117.87
18.6000,3.7454,30.0,4.367171,1.127430,1196.0,2.583153,33.78,-117.87
19.0400,3.5172,35.0,5.023881,1.035821,1242.0,3.707463,33.8,-117.86
19.4500,4.1050,42.0,5.475936,1.021390,483.0,2.582888,33.79,-117.86
21.9899,4.1920,25.0,4.886756,1.046065,1543.0,2.961612,33.79,-117.87
19.0300,5.1418,32.0,5.030508,1.000000,928.0,3.145763,33.79,-117.88
19.3800,2.8835,16.0,3.852032,1.059430,5085.0,3.083687,33.78,-117.89
19.7900,3.3627,25.0,4.272840,1.073171,7111.0,2.939644,33.78,-117.9
27.1700,6.6719,26.0,8.026820,1.072797,793.0,3.038314,33.84,-117.85
15.9400,3.0087,19.0,4.312500,0.980000,920.0,2.300000,33.84,-117.86
24.7300,5.1785,17.0,6.165577,1.093682,1370.0,2.984749,33.84,-117.85
23.2399,5.6784,26.0,6.283828,0.963696,945.0,3.118812,33.83,-117.85
22.7100,5.3439,23.0,5.825980,0.987745,1101.0,2.698529,33.83,-117.86
21.9400,4.5217,23.0,5.186761,1.021277,2526.0,2.985816,33.84,-117.84
15.3100,2.8235,34.0,4.065760,1.088435,1722.0,3.904762,33.8,-117.86
24.8100,4.9917,26.0,5.387387,0.987130,2447.0,3.149292,33.81,-117.85
23.4500,4.0416,32.0,5.351515,0.975758,876.0,2.654545,33.81,-117.85
21.6699,3.8250,34.0,6.247059,1.109804,872.0,3.419608,33.8,-117.85
19.4100,4.3269,40.0,5.534091,1.083333,1322.0,5.007576,33.8,-117.85
24.4899,4.0324,26.0,5.641700,1.037449,2607.0,2.638664,33.81,-117.84
22.2100,4.3661,35.0,5.797665,0.976654,629.0,2.447471,33.8,-117.84
23.0600,3.5900,34.0,6.109756,1.009146,843.0,2.570122,33.8,-117.84
23.0900,6.6603,9.0,6.206642,1.073801,1015.0,3.745387,33.82,-117.86
25.1200,4.7946,24.0,6.311234,1.036832,4926.0,3.023941,33.82,-117.84
23.2600,5.0629,23.0,5.738117,1.052190,2817.0,2.625349,33.84,-117.84
18.2800,3.5521,35.0,4.825328,1.082969,2425.0,3.529840,33.84,-117.89
20.0800,5.6276,35.0,6.558242,0.980220,1435.0,3.153846,33.83,-117.89
21.1800,3.8456,33.0,5.057756,1.008251,2204.0,3.636964,33.83,-117.9
17.9100,4.8906,21.0,5.356902,1.003367,904.0,3.043771,33.82,-117.89
18.7500,6.0224,38.0,5.100000,1.200000,41.0,4.100000,33.8,-117.89
21.6200,5.0605,24.0,5.660714,0.937500,700.0,3.125000,33.82,-117.89
14.0500,3.6761,18.0,4.403581,1.114325,1894.0,2.608815,33.82,-117.89
28.0100,3.7604,15.0,5.804143,1.009416,1268.0,2.387947,33.81,-117.87
23.5400,5.3812,10.0,5.316038,1.146226,1584.0,2.490566,33.84,-117.87
23.8499,3.5893,26.0,5.411552,1.046931,755.0,2.725632,33.84,-117.88
22.3800,3.7303,31.0,4.840176,1.043988,1532.0,2.246334,33.84,-117.88
24.1200,6.4685,22.0,6.721374,1.036260,1706.0,3.255725,33.83,-117.88
26.6700,6.8407,25.0,7.111554,0.988048,750.0,2.988048,33.83,-117.88
22.5000,3.8631,17.0,3.635922,1.140777,1382.0,2.236246,33.82,-117.88
23.1999,6.0488,26.0,5.826797,0.973856,1048.0,3.424837,33.82,-117.88
24.9400,5.9397,26.0,6.957143,0.988571,1088.0,3.108571,33.82,-117.87
22.3900,3.7772,26.0,5.412414,1.077241,2332.0,3.216552,33.85,-117.88
22.4700,4.3750,34.0,6.226519,1.022099,588.0,3.248619,33.85,-117.88
21.3899,6.1167,34.0,5.875000,0.891667,837.0,3.487500,33.84,-117.88
22.5000,5.1782,33.0,6.228571,0.967347,906.0,3.697959,33.84,-117.88
18.7100,4.3250,31.0,4.688187,1.049451,2326.0,3.195055,33.85,-117.9
19.3500,3.6000,35.0,5.289157,0.987952,1026.0,3.090361,33.85,-117.9
27.3000,3.8750,18.0,5.357895,1.089474,1292.0,3.400000,33.85,-117.89
18.6200,3.3375,32.0,5.245098,1.026144,986.0,3.222222,33.85,-117.9
20.1300,3.2303,13.0,3.664352,1.097222,1672.0,3.870370,33.85,-117.89
18.7400,3.5329,31.0,4.500000,1.030837,1524.0,3.356828,33.84,-117.9
19.5100,2.8020,33.0,4.794562,1.129909,1159.0,3.501511,33.84,-117.89
22.5000,2.3173,25.0,4.329825,1.231579,507.0,1.778947,33.85,-117.88
26.2700,3.9286,25.0,4.711640,0.923280,918.0,2.428571,33.84,-117.88
23.7300,4.5000,23.0,4.835735,1.063401,912.0,2.628242,33.84,-117.87
23.1400,4.0724,25.0,5.007792,1.075325,961.0,2.496104,33.84,-117.87
13.9000,4.5112,16.0,4.414286,1.011429,730.0,2.085714,33.84,-117.87
24.9200,5.1182,17.0,6.002506,1.027569,1224.0,3.067669,33.84,-117.87
25.4100,4.2276,17.0,4.586275,1.044118,2427.0,2.379412,33.85,-117.85
15.8500,4.9306,17.0,4.635246,0.967213,622.0,2.549180,33.85,-117.86
16.6100,2.3704,38.0,4.082353,1.043137,1592.0,3.121569,33.85,-117.92
22.3000,4.6111,45.0,5.355438,1.045093,1549.0,4.108753,33.84,-117.92
17.0100,3.2344,44.0,5.045082,1.057377,682.0,2.795082,33.85,-117.92
15.6700,2.7014,35.0,3.490637,0.966292,1147.0,4.295880,33.85,-117.91
17.5400,2.9583,35.0,3.863354,1.006211,1603.0,4.978261,33.84,-117.91
18.0000,3.0250,22.0,4.006803,0.982993,865.0,2.942177,33.85,-117.91
16.2500,2.6563,29.0,3.651163,1.120930,1849.0,4.300000,33.84,-117.91
11.8100,1.9621,27.0,4.079002,1.130977,1492.0,3.101871,33.85,-117.93
16.8600,3.3393,26.0,4.122271,0.936681,1550.0,3.384279,33.85,-117.94
17.8400,2.9474,33.0,5.605856,1.229730,1857.0,4.182432,33.85,-117.93
18.3900,3.8750,31.0,7.115894,1.539735,966.0,3.198675,33.85,-117.93
16.3900,4.2019,25.0,3.625442,1.017668,1646.0,5.816254,33.85,-117.93
19.6900,3.2188,36.0,5.477041,1.061224,1011.0,2.579082,33.85,-117.93
18.6200,4.2750,37.0,5.653846,1.163462,436.0,4.192308,33.85,-117.94
18.9900,3.2301,23.0,4.799331,1.091973,1680.0,2.809365,33.84,-117.93
20.3500,4.1325,13.0,5.064000,1.037091,3892.0,2.830545,33.85,-117.95
18.9200,4.1250,35.0,6.317204,1.026882,568.0,3.053763,33.85,-117.96
18.2900,4.0061,30.0,5.324153,1.008475,1611.0,3.413136,33.85,-117.97
18.5700,4.8438,36.0,5.449721,1.019553,1254.0,3.502793,33.85,-117.96
18.3700,3.4028,32.0,3.075893,1.098214,1202.0,2.683036,33.84,-117.95
17.3400,3.7500,19.0,4.473146,1.038363,969.0,2.478261,33.84,-117.95
18.0000,3.5455,34.0,5.637615,0.986239,1035.0,4.747706,33.84,-117.95
13.5400,3.1884,25.0,5.188630,1.073643,2166.0,2.798450,33.84,-117.94
18.2100,3.6214,28.0,2.849057,0.976415,615.0,2.900943,33.84,-117.94
18.1500,4.7650,23.0,5.770718,1.041436,1085.0,2.997238,33.85,-117.98
19.1100,3.9539,33.0,5.656790,1.083951,1187.0,2.930864,33.84,-117.98
18.9600,5.0747,35.0,4.944724,0.899497,661.0,3.321608,33.84,-117.98
17.0700,5.1057,45.0,5.381579,0.967105,546.0,3.592105,33.85,-117.97
18.6300,3.4583,31.0,4.467456,1.059172,1617.0,3.189349,33.84,-117.96
18.6800,4.8667,34.0,5.712418,1.000000,549.0,3.588235,33.84,-117.97
19.0200,5.2500,35.0,5.788321,0.934307,589.0,4.299270,33.84,-117.97
19.1700,4.2679,25.0,4.942000,1.036000,1539.0,3.078000,33.84,-117.97
21.9000,2.8348,18.0,4.766816,0.937220,462.0,2.071749,33.84,-117.97
25.5500,4.9115,31.0,5.231579,0.959649,1895.0,3.324561,33.84,-117.99
18.7500,3.2546,16.0,4.045726,1.121272,1118.0,2.222664,33.83,-117.97
22.0699,4.6041,31.0,5.539823,0.995575,714.0,3.159292,33.84,-117.98
18.5800,3.3006,17.0,3.926092,1.110862,2104.0,2.356103,33.83,-117.98
20.4700,3.2326,21.0,4.506000,1.160000,1536.0,3.072000,33.82,-118.0
22.5900,4.0625,31.0,5.505618,1.067416,1356.0,3.808989,33.82,-118.01
20.2300,2.5577,24.0,3.690533,1.093079,3093.0,2.460621,33.83,-118.01
21.9600,2.4609,23.0,4.344000,1.072000,825.0,3.300000,33.83,-118.01
19.6100,3.9333,26.0,4.668478,1.046196,1022.0,2.777174,33.83,-118.0
21.2500,2.2401,24.0,4.873346,1.096408,1217.0,2.300567,33.83,-118.0
22.4800,4.5294,18.0,5.348457,1.014519,1820.0,3.303085,33.82,-118.0
19.9000,3.2538,25.0,5.226788,1.270928,1749.0,2.662100,33.83,-117.99
25.2100,3.1538,19.0,4.328261,1.147826,1202.0,2.613043,33.82,-117.99
19.1400,5.2657,35.0,5.983871,1.016129,916.0,3.693548,33.83,-117.99
21.5499,4.1167,33.0,4.601179,0.933202,1367.0,2.685658,33.82,-117.99
22.8500,3.2823,17.0,4.463446,1.216710,2460.0,3.211488,33.83,-117.98
20.0000,4.9219,34.0,5.965517,1.005747,578.0,3.321839,33.82,-117.98
21.8100,5.5486,34.0,5.352697,0.912863,867.0,3.597510,33.82,-117.98
23.0799,6.2130,32.0,6.058824,0.887701,523.0,2.796791,33.83,-117.98
20.0900,4.0185,22.0,4.910979,1.020772,1807.0,2.681009,33.83,-117.97
20.5200,2.9891,26.0,4.651394,1.003984,1121.0,2.233068,33.82,-117.97
19.7700,3.7655,26.0,4.352495,1.068330,2442.0,2.648590,33.82,-117.97
19.7400,3.3831,30.0,4.785835,1.094435,1758.0,2.964587,33.83,-117.96
13.7500,3.1315,18.0,3.820702,1.423290,870.0,1.608133,33.83,-117.96
29.8900,6.1001,29.0,7.023529,1.035294,474.0,2.788235,33.83,-117.96
17.1400,3.6500,18.0,4.421734,1.054334,1961.0,2.536869,33.84,-117.95
35.0000,3.2500,20.0,4.720930,1.116279,494.0,2.872093,33.83,-117.94
21.7800,4.9394,31.0,5.861985,0.941889,1348.0,3.263923,33.83,-117.95
21.5400,3.8828,34.0,6.701493,1.054726,676.0,3.363184,33.82,-117.94
19.6900,3.4000,27.0,4.203077,1.003077,878.0,2.701538,33.82,-117.94
21.3200,3.6875,29.0,5.015411,1.095890,1618.0,2.770548,33.82,-117.95
21.6699,5.0599,35.0,5.271429,0.985714,641.0,3.052381,33.83,-117.95
22.0800,6.3214,34.0,6.294872,0.948718,498.0,3.192308,33.83,-117.96
21.0900,3.8214,36.0,5.897436,1.012821,690.0,2.948718,33.83,-117.95
18.6300,2.4942,32.0,4.703412,1.078740,1131.0,2.968504,33.83,-117.93
18.7200,4.3583,36.0,6.113990,1.049223,1479.0,3.831606,33.82,-117.92
20.8100,2.3347,29.0,3.646154,1.048718,1057.0,2.710256,33.82,-117.94
22.8600,5.0763,24.0,5.455069,1.100230,2600.0,2.995392,33.82,-117.94
19.8800,3.0179,28.0,4.310406,0.978836,1848.0,3.259259,33.82,-117.93
22.0000,3.2969,38.0,4.733813,0.946043,671.0,2.413669,33.84,-117.92
17.1300,2.5564,6.0,3.650757,1.152503,1894.0,2.204889,33.83,-117.92
20.1900,3.3750,30.0,3.992327,0.974425,1104.0,2.823529,33.83,-117.93
28.7100,6.0531,34.0,7.081967,0.977049,852.0,2.793443,33.84,-117.93
28.2500,3.4750,26.0,4.966431,1.081272,1374.0,2.427562,33.84,-117.93
35.0000,2.2716,26.0,2.890000,0.982500,1880.0,4.700000,33.84,-117.91
16.4700,2.8072,23.0,4.112040,1.152174,2720.0,4.548495,33.83,-117.9
17.5000,1.1190,9.0,3.569231,1.132308,735.0,2.261538,33.83,-117.91
21.2500,1.4250,17.0,4.716049,1.061728,272.0,3.358025,33.83,-117.92
16.5400,1.5903,16.0,3.690763,1.016064,912.0,3.662651,33.84,-117.91
16.8100,3.1250,25.0,3.957364,0.976744,975.0,3.779070,33.84,-117.91
16.0600,3.6607,47.0,4.623853,1.036697,375.0,3.440367,33.83,-117.91
16.1400,3.0288,37.0,4.275720,1.069959,719.0,2.958848,33.83,-117.91
17.9300,5.0275,36.0,5.469388,0.984694,639.0,3.260204,33.83,-117.92
16.6400,3.6042,52.0,5.167235,1.027304,855.0,2.918089,33.83,-117.92
17.0800,2.5509,32.0,3.680556,1.045635,2568.0,5.095238,33.83,-117.91
16.6900,2.4931,32.0,4.316364,1.098182,1003.0,3.647273,33.82,-117.9
15.2400,4.5057,10.0,3.650943,1.193396,1535.0,3.620283,33.82,-117.92
18.4600,2.9479,32.0,4.306709,1.022364,2330.0,3.722045,33.82,-117.91
18.2900,2.3843,29.0,5.328413,1.202952,1038.0,3.830258,33.82,-117.91
15.3100,2.5625,18.0,3.473529,1.038235,781.0,2.297059,33.81,-117.91
17.9600,3.7014,32.0,4.957746,1.080986,1331.0,4.686620,33.82,-117.91
16.6300,4.8981,18.0,5.845471,1.042629,1640.0,2.912966,33.81,-117.93
20.5100,5.6047,34.0,5.369565,0.940217,759.0,4.125000,33.81,-117.92
21.8000,4.2731,34.0,5.451117,1.001397,2054.0,2.868715,33.8,-117.93
15.9500,4.6696,17.0,4.841912,0.941176,679.0,2.496324,33.8,-117.92
4.5000,2.9230,21.0,4.005970,0.973134,748.0,2.232836,33.8,-117.9
15.7500,2.4833,22.0,3.844358,1.075227,2639.0,3.422827,33.8,-117.9
35.0000,3.0789,23.0,3.821229,1.108939,1940.0,5.418994,33.8,-117.9
21.2500,4.3750,27.0,5.205742,1.057416,1440.0,3.444976,33.8,-117.9
23.8000,4.2759,33.0,5.513120,0.973761,932.0,2.717201,33.81,-117.94
21.4299,3.2559,25.0,3.804396,1.059341,1127.0,2.476923,33.81,-117.94
22.7400,5.8461,34.0,6.323529,0.995098,664.0,3.254902,33.81,-117.94
24.3200,4.5714,26.0,5.044444,0.822222,735.0,2.333333,33.81,-117.94
25.4800,4.9429,28.0,5.839679,0.979960,1500.0,3.006012,33.8,-117.94
17.2200,3.6771,24.0,4.538462,1.115385,3003.0,2.961538,33.81,-117.94
23.1900,4.8611,29.0,5.950178,0.950178,891.0,3.170819,33.8,-117.93
20.8700,4.0735,35.0,6.137931,1.091954,514.0,2.954023,33.82,-117.95
22.4700,4.3269,35.0,6.648810,1.077381,496.0,2.952381,33.82,-117.95
18.3400,3.6300,32.0,4.752080,1.034942,1499.0,2.494176,33.82,-117.96
19.7400,3.7917,32.0,5.133710,1.047081,1513.0,2.849341,33.82,-117.96
19.5200,4.7667,30.0,5.244604,0.942446,488.0,3.510791,33.8,-117.96
17.7400,5.2384,35.0,5.543269,0.923077,884.0,4.250000,33.81,-117.96
18.2500,4.7772,34.0,4.985915,0.975352,980.0,3.450704,33.81,-117.96
18.0000,4.7737,35.0,6.048485,0.987879,1409.0,4.269697,33.81,-117.96
18.0400,3.7070,29.0,5.084112,1.093458,1632.0,3.813084,33.82,-117.96
